Sky Reference Number - Outlet,Total Weighting,Territory Code
183128500004,20,33
183129500004,30,32
183129800004,20,29
183130300004,30,29
183130500004,30,29
183130900004,30,36
183131400004,25,36
183131700004,25,4
183131800004,25,4
183132200004,30,29
183132800004,30,37
183132900004,47,37
183133200004,30,31
183134300004,0,3
183138500004,25,26
183145600004,0,43
183146500004,30,2
183147900004,7,40
183155000004,0,42
183157600004,5,25
183157700004,0,8
183158000004,0,42
183169300004,30,20
183169900004,10,36
183172100004,0,22
183174100004,0,21
183176900004,30,20
183180800004,0,19
183184600004,5,25
183186800004,25,9
183188000004,30,15
183189200004,0,41
183190200004,0,6
183190900004,0,25
183195900004,30,37
183198500004,0,24
183198700004,30,40
183199500004,32,30
183201900004,30,28
183206000004,0,2
183206500004,9999,4
183206700004,0,20
183210700004,10,14
183211000004,20,32
183216900004,20,32
183217000004,30,25
183217300004,30,43
183217400004,20,42
183217700004,30,5
183217800004,20,34
183217900004,30,29
183218000004,20,40
183219500004,20,38
183219800004,20,34
183220600004,30,33
183220800004,25,43
183220900004,30,32
183221600004,25,43
183221700004,25,29
183222000004,30,39
183222100004,25,11
183223500004,30,37
183223600004,20,13
183224000004,25,14
183227300004,30,37
183228000004,30,3
183228200004,30,42
183228600004,20,17
183228700004,20,19
183230100004,30,17
183232400004,25,29
183232700004,25,17
183234900004,30,44
183235100004,30,41
183235200004,30,40
183236600004,30,39
183236700004,30,11
183247100004,20,3
183273500004,20,15
183283200004,20,7
183306300004,5,44
183370900004,30,2
183379600004,20,31
183400700004,30,17
183408400004,30,30
183431100004,10,9
183440400004,10,28
183444300004,20,38
183451300004,30,25
183454500004,30,9
183459200004,30,32
183459400004,25,20
183469300004,30,21
183474500004,30,20
183477100004,15,33
183483300004,9999,1
183484000004,30,13
183491900004,5,25
183498300004,0,41
183504600004,9999,39
183504900004,9999,47
183507500159,25,35
183507500168,5,24
183507500292,5,19
183513200004,0,19
183515600004,30,2
183518800004,0,25
183525500004,10,30
183547100004,0,12
183548400004,30,7
183548900004,10,1
183550200004,0,41
183551400004,30,6
183551900004,0,34
183554000004,0,41
183556300004,25,40
183559900004,0,3
183561000004,30,22
183564300004,30,41
183573300004,10,31
183579800004,0,41
183580000004,10,25
183580400004,10,25
183580700004,10,25
183580900004,10,25
183583400004,10,13
183584100004,10,5
183584200004,10,5
183585000004,10,41
183585500004,10,24
183588600004,10,24
183593400004,10,43
183606700004,10,38
183607200004,10,39
183607400004,10,39
183607900004,5,10
183608400004,0,42
183608600004,0,8
183612200004,0,2
183612500004,0,18
183613300004,10,27
183626900004,0,25
183629200004,0,14
183633800004,0,28
183635300004,30,27
183636000004,0,33
183637000004,40,37
183638900004,9998,48
183639000004,35,33
183639500004,7,43
183640000004,0,25
183646200004,9999,25
183646600004,25,30
183647000004,30,15
183647300004,25,15
183651300004,25,2
183652600004,0,12
183657600004,0,2
183662000004,0,20
183664900004,25,33
183665300004,37,33
183666900004,20,34
183667400004,10,2
183669600004,0,33
183670100004,9998,35
183672300004,0,3
183673700004,10,1
183676800004,30,1
183680400004,30,33
183683800004,20,28
183696000004,20,15
183697300004,0,27
183698600004,0,24
183699700004,9999,33
183700400004,30,14
183702300004,30,10
183703000004,10,30
183703200004,9999,6
183705300004,0,5
183706100004,20,2
183708500004,37,2
183711100004,0,24
183712100004,0,10
183715200004,9998,12
183717000004,0,16
183723200004,25,20
183726300004,0,2
183730700004,0,4
183735500004,20,41
183740100004,10,23
183740500004,10,4
183744600004,32,23
183745300004,0,12
183745400004,5,2
183745800004,0,31
183747100004,9999,25
183747700004,10,41
183748400004,17,15
183748800004,27,19
183751600004,9999,6
183752700004,0,2
183753500004,30,1
183755400004,30,14
183756300004,20,25
183757100004,20,26
183766000004,9999,22
183769100004,10,1
183774500004,9999,15
183777400004,0,5
183777600004,0,5
183785100004,25,4
183789400004,9999,5
183797900004,37,33
183799900004,0,13
183800000004,0,42
183808600004,0,1
183810300004,10,1
183816100004,30,44
183816600004,0,19
183820700004,0,5
183820900004,25,32
183824100004,7,18
183825500004,40,17
183825800004,30,43
183828800004,40,40
183837500004,0,44
183838000004,0,30
183841500004,0,10
183841900004,0,24
183844500004,25,29
183852000004,9999,24
183854400004,0,25
183854800004,30,41
183856100004,30,37
183856400004,0,6
183860000004,12,16
183864600004,9999,5
183865100004,0,27
183865200004,0,26
183866200004,25,40
183872000004,30,7
183874300004,9999,25
183876100004,0,41
183885700004,25,31
183889300004,17,44
183889700004,5,1
183894700004,9999,1
183896200004,9999,42
183898700004,30,6
183901300004,5,4
183901800004,40,2
183903000004,0,10
183903500004,0,36
183910000004,7,18
183920100004,30,29
183920200004,0,44
183921100004,30,17
183922000004,0,37
183923700004,0,30
183924600004,10,22
183929000004,0,35
183930300004,9999,48
183931800004,0,24
183933800004,10,33
183937700004,5,5
183937800004,0,5
183938400004,25,8
183944100004,17,29
183944400004,30,25
183951700004,0,12
183953000004,9999,43
183953400004,0,31
183955200004,7,36
183959600004,30,1
183963600004,7,12
183965200004,0,42
183966000004,15,4
183968300004,32,29
183969600004,0,23
183974900004,0,8
183978600004,30,1
183980200004,30,36
183980600004,47,5
183982900004,10,20
183984300004,0,23
183985300004,0,1
183989600004,0,4
183999300004,0,18
184001100004,0,28
184002500004,30,35
184004100004,30,33
184005400004,0,27
184006700004,10,4
184007300004,0,44
184014200004,0,5
184015700004,10,6
184022400004,37,29
184023400004,0,8
184025100004,0,19
184031000004,0,4
184033200004,10,25
184037100004,9999,49
184040100004,5,30
184043600004,10,40
184047300004,7,43
184048500004,0,35
184053500004,7,9
184054400004,0,31
184057500004,9999,2
184060100004,30,15
184065300004,35,40
184067600005,9999,6
184067600006,9999,6
184067700004,0,22
184069300004,30,11
184070000004,0,18
184070100004,10,37
184070200004,9999,45
184070500004,30,1
184077200004,7,6
184083200004,7,10
184090500004,7,33
184094100004,30,14
184097900004,10,12
184100100004,0,40
184100900004,20,33
184104900004,0,35
184107000004,30,28
184107100004,30,43
184108700004,30,38
184110700004,30,39
184111100004,20,33
184113100004,25,16
184114800004,20,41
184115100004,20,10
184116200004,30,35
184117000004,30,25
184117600004,30,42
184118000004,30,28
184118500004,30,12
184118600004,20,10
184119600004,20,25
184119900004,20,10
184120000004,30,36
184120500004,0,10
184120600004,20,3
184121100004,20,41
184121200004,20,25
184121300004,25,17
184121400004,20,22
184121500004,30,41
184121700004,30,39
184122000004,30,3
184122600004,30,29
184123400004,25,40
184123600004,20,2
184123700004,15,8
184124100004,15,19
184124200004,30,31
184124300004,30,8
184124400004,30,44
184124500004,30,17
184124600004,15,4
184124700004,30,21
184124800004,15,28
184125000004,15,21
184125100004,25,11
184125400004,0,44
184125600004,15,23
184125800004,20,26
184126000004,0,1
184126900004,20,33
184127600004,0,3
184127700004,30,3
184127900004,30,3
184128800004,20,25
184129400004,15,23
184129500004,25,21
184129800004,30,20
184131100004,20,3
184131300004,20,3
184131900004,20,7
184133200004,25,9
184133500004,25,24
184133800004,30,2
184134800004,30,14
184137400004,15,42
184137700004,20,25
184139000004,25,34
184141300004,30,3
184141800004,20,42
184142900004,20,39
184143000004,20,39
184145300004,30,44
184145400004,20,38
184146000004,0,7
184146300004,20,8
184146600004,0,36
184146700004,0,31
184146800004,0,29
184146900004,15,1
184147000004,20,27
184147100004,15,42
184147400004,15,26
184147700004,20,23
184147800004,15,25
184148200004,0,14
184148300004,30,37
184148500004,5,38
184148600004,30,38
184148700004,15,38
184149100004,30,3
184149200004,20,18
184149400004,20,41
184149600004,20,25
184149700004,30,41
184150000004,20,8
184150300004,15,8
184150700004,0,5
184151000004,20,16
184153900004,30,44
184158300004,9999,11
184161000004,30,23
184161600004,25,44
184161800004,0,6
184163200004,9999,22
184164000004,0,32
184164100004,0,3
184168900004,37,6
184174600004,30,9
184179700004,30,14
184183600004,9999,22
184185300004,7,30
184188300004,0,2
184188400004,0,5
184192600004,0,9
184192900004,30,41
184198000004,7,33
184203700004,9999,28
184204400004,32,39
184210300004,30,33
184211000004,30,30
184213100004,0,3
184215100004,30,42
184217100004,0,10
184217400004,0,35
184222400004,0,15
184222800004,7,10
184224000004,30,23
184224100004,9999,42
184224400004,0,10
184225200004,9998,25
184225500004,0,3
184226700004,30,14
184228700004,0,24
184229100004,20,15
184233100004,0,33
184235600004,30,40
184235900004,0,23
184238100004,5,25
184238700004,0,4
184241800004,0,15
184243900011,0,5
184248900004,0,26
184250400004,9999,18
184253300004,0,7
184253800004,0,44
184258800004,0,12
184259000004,0,19
184261200004,9999,22
184264600004,0,15
184267000004,0,15
184267300004,0,12
184267700004,30,37
184268400004,7,20
184270000004,30,37
184273100004,0,23
184274500004,0,18
184274900004,35,28
184276100004,17,39
184279400004,0,42
184280200004,9999,4
184280900004,0,15
184284600004,0,3
184287600004,5,12
184288300004,0,23
184294000004,0,41
184294100004,9999,32
184296700004,0,5
184298800004,0,1
184299100004,0,37
184299300004,0,44
184302700004,9998,5
184304900004,9999,10
184306600004,0,40
184307600004,0,1
184312300004,0,2
184314300004,0,4
184316000004,27,27
184322500004,0,37
184323300004,0,14
184325400004,25,35
184327500004,9999,5
184331200004,0,2
184336300004,7,9
184341900004,9998,40
184342100004,0,1
184347800004,0,15
184349000004,30,30
184349500004,25,26
184349600004,30,40
184350900004,25,33
184352500004,9999,37
184353700004,9999,37
184359300004,0,13
184359500004,0,21
184360400004,0,17
184369100004,10,42
184372300004,25,15
184380300004,9998,4
184382600004,0,42
184384800004,30,43
184386700008,0,23
184390400049,9999,2
184391700004,0,40
184392000004,0,40
184392100004,0,40
184395100004,7,23
184396400004,27,17
184396900004,30,2
184402000004,30,10
184406300004,25,17
184408600004,0,35
184411200004,0,38
184413600004,30,15
184414700004,9999,41
184415000004,30,7
184417400004,0,4
184419400004,0,14
184424600004,10,2
184426100004,10,2
184427900004,0,25
184428000004,17,27
184430400004,25,38
184430800004,10,34
184434300004,30,22
184436300004,25,38
184436600004,30,33
184440100004,0,28
184443400004,0,2
184445600004,0,25
184446400004,25,31
184453500004,0,35
184453600004,30,2
184453900004,30,17
184455400004,0,16
184455800004,7,32
184456300004,30,20
184459300004,7,22
184461600004,9999,35
184462100004,0,5
184464000004,30,21
184464100004,25,25
184476600004,0,2
184479300004,0,42
184481100004,0,13
184482200004,0,30
184483400004,0,2
184483500004,0,29
184486200004,0,31
184486900004,0,1
184489200004,40,5
184490900004,0,10
184491000004,9999,2
184493500004,9999,15
184496600004,30,3
184500400004,30,16
184512600004,30,28
184513800004,5,38
184515800004,0,20
184518800004,9999,19
184519500004,20,16
184527000004,0,2
184530000004,0,15
184532000004,7,23
184532700004,30,1
184533100004,30,1
184546000004,30,1
184546600004,30,27
184546700004,20,23
184553100004,0,27
184553200004,0,9
184554500004,25,36
184554900004,9999,25
184558500004,9999,6
184559700004,0,24
184566500004,30,35
184567000004,30,15
184574100004,0,5
184579900004,9999,32
184580200004,30,12
184580800004,9999,32
184583400004,25,3
184583700004,25,3
184583900004,30,1
184586500012,10,29
184589800004,30,20
184589900004,9999,6
184594800004,37,2
184597300004,30,14
184601200004,0,5
184601700004,0,41
184609100004,9999,46
184615900004,25,3
184618100004,30,5
184619500004,30,32
184619700004,30,32
184620700004,20,22
184621000004,30,17
184622200004,20,10
184624000004,30,5
184624100004,30,5
184625400004,9999,42
184626600004,30,17
184626700004,30,17
184627700004,30,8
184631000004,25,20
184634300004,0,7
184638500004,30,22
184639900004,0,5
184640300004,0,15
184646800004,30,20
184652400004,30,41
184657200004,30,34
184669000004,9999,23
184669600004,30,40
184674500004,30,21
184674700004,30,21
184675800004,25,43
184676000004,9999,40
184677900004,9999,15
184695800004,30,4
184697500004,9999,23
184698800004,30,11
184704100004,0,5
184708700004,0,19
184725300004,20,4
184727900004,9999,8
184729200004,30,9
184729300004,30,9
184734700004,0,25
184738500004,9999,38
184743100004,9999,46
184747100004,30,13
184751500004,0,5
184753600004,0,33
184755300004,25,7
184755600004,30,23
184765100004,7,27
184765200004,0,27
184766200004,7,27
184771300004,32,35
184771500004,30,36
184773800004,25,6
184776100004,30,12
184777500004,30,13
184778400004,32,13
184779300004,25,13
184780100004,30,43
184783900004,7,35
184785000004,30,35
184787700004,30,3
184789800004,30,3
184795700004,30,3
184798100004,30,3
184798600004,30,3
184799400004,25,8
184799500004,25,8
184799700004,30,8
184802700004,37,20
184804800004,30,30
184805000004,7,30
184805600004,30,30
184808000004,25,28
184808800004,30,28
184820600004,30,26
184821400004,30,26
184824300004,30,10
184834200004,7,23
184837600004,30,4
184840400004,30,7
184846100004,7,15
184848200004,25,20
184850700004,7,13
184852400004,30,22
184856600004,30,43
184857200004,32,23
184858800004,0,16
184860000004,7,33
184860700004,37,33
184864000004,7,38
184868500004,7,34
184869300004,25,41
184870300004,30,25
184872200004,7,31
184875300004,30,42
184876900004,7,26
184877800004,30,32
184878900004,37,15
184882000004,25,4
184884700004,30,39
184885200004,25,16
184886100004,7,7
184886400004,7,31
184886900004,30,8
184889500004,7,5
184889700004,30,5
184890100004,30,6
184892700004,7,19
184899800004,37,30
184904200004,30,39
184904300004,30,39
184907400004,7,15
184907800004,7,33
184908400004,0,42
184910400004,9999,38
184910800004,37,38
184911100004,7,10
184913700004,30,41
184914900004,7,36
184916300004,7,34
184920500004,27,32
184921500004,37,11
184922400004,30,20
184923900004,27,26
184924400004,32,42
184924900004,7,32
184927300004,25,15
184931600004,7,41
184933800004,30,20
184936200004,25,8
184936300004,37,8
184936400004,30,17
184936800004,25,8
184937500004,30,17
184951200004,7,37
184953100004,30,41
184953900004,7,16
184958100004,25,38
184958300004,37,40
184960300004,7,29
184963500004,30,37
184963700004,30,11
184966100004,30,31
184969200004,25,44
184971300004,30,26
184972300004,30,8
184973500004,37,19
184975500004,7,25
184978800004,7,31
184979700004,0,40
184980100004,25,39
184981000004,30,31
184981800004,25,24
184984500004,30,4
184985600004,30,17
184987500004,7,19
184990300004,7,9
184995300004,37,21
184996800004,25,39
184997200004,37,39
184998200004,30,5
185000900004,7,33
185001400004,25,16
185001700004,37,33
185004100004,30,38
185006000004,30,41
185007600004,7,29
185011100004,37,25
185012000004,25,31
185012600004,30,26
185013500004,20,11
185016900004,9998,11
185023300004,25,43
185023400004,30,43
185023500004,20,43
185036500004,0,10
185042600004,9999,4
185043100004,9999,4
185045500015,0,42
185055300004,0,1
185058000004,30,35
185058500004,9998,48
185059200004,9999,39
185061400004,0,19
185062000004,9999,44
185064300004,30,22
185065700004,0,4
185067800004,0,23
185085500004,0,26
185086000004,0,31
185086100004,0,28
185086500004,0,24
185090000004,5,21
185090600004,9999,13
185094500004,0,28
185103600004,0,3
185105100004,9999,3
185107100004,9999,43
185108500004,9999,42
185111800004,9999,38
185120900004,10,1
185128100004,9999,3
185135400004,0,40
185138500004,0,15
185140700004,30,12
185141800004,9999,40
185159600004,0,41
185172900004,5,10
185177200004,10,7
185183800004,10,31
185187500004,9999,14
185200200004,10,28
185200900004,9999,1
185201400004,0,34
185202400004,0,19
185202700004,0,28
185202900004,0,41
185204900004,25,35
185207900004,30,1
185208000004,30,1
185208100004,25,1
185212300004,0,4
185213400004,40,5
185237600004,9998,2
185241000004,9999,15
185245900004,25,36
185247500004,9999,39
185250300004,10,17
185251200004,0,33
185253300004,30,13
185254900004,30,42
185256500004,0,40
185259700004,0,44
185263100004,25,31
185271200004,0,26
185273900004,0,15
185277100004,30,14
185283400004,30,27
185283700004,30,27
185284600004,30,42
185286900004,9999,46
185290300004,9999,23
185293500004,0,43
185294300004,0,30
185299100004,9999,40
185301500004,10,17
185301800004,30,18
185302200004,9999,48
185302400004,25,18
185302900004,30,15
185304900004,25,38
185320200004,7,35
185325000004,30,4
185325600004,30,4
185332900004,0,3
185334700004,5,23
185337200004,30,2
185337900004,0,14
185340000004,30,26
185340100004,30,26
185355800004,30,36
185357600004,30,13
185357700004,30,32
185358000004,30,32
